,Clump,Team,Estimator,accuracy,HV
115,3,Giants,KNeighborsClassifier(),0.6744186046511628,V
116,3,Chiefs,LogisticRegression(),0.6976744186046512,H
117,3,Saints,LogisticRegression(),0.6511627906976745,H
118,3,Rams,LogisticRegression(),0.6904761904761905,H
119,3,Redskins,LogisticRegression(),0.5609756097560976,H
120,3,Falcons,KNeighborsClassifier(),0.6190476190476191,V
121,3,Cowboys,LogisticRegression(),0.6666666666666666,V
122,3,Patriots,KNeighborsClassifier(),0.7291666666666666,H
123,3,Bengals,LogisticRegression(),0.6829268292682927,H
124,3,Steelers,LogisticRegression(),0.7272727272727273,H
125,3,Bills,LogisticRegression(),0.7317073170731707,V
126,3,Vikings,LogisticRegression(),0.7142857142857143,V
127,3,Texans,LogisticRegression(),0.6842105263157895,H
128,4,Bears,ExtraTreesClassifier(),0.725,V
129,4,Colts,MultinomialNB(),0.813953488372093,H
130,4,Panthers,KNeighborsClassifier(),0.7857142857142857,V
131,4,49ers,RandomForestClassifier(),0.7619047619047619,H
132,4,Ravens,MultinomialNB(),0.8095238095238095,H
133,4,Jaguars,MultinomialNB(),0.8292682926829268,H
134,4,Buccaneers,MultinomialNB(),0.8292682926829268,H
135,4,Lions,LogisticRegression(),0.8292682926829268,V
136,4,Cardinals,AdaBoostClassifier(),0.7560975609756098,V
137,4,Eagles,BaggingClassifier(),0.8409090909090909,H
138,4,Chargers,LogisticRegression(),0.7619047619047619,V
139,4,Seahawks,LogisticRegression(),0.7674418604651163,H
140,4,Jets,AdaBoostClassifier(),0.8048780487804879,H
141,4,Titans,AdaBoostClassifier(),0.627906976744186,V
142,4,Broncos,LogisticRegression(),0.7073170731707317,V
143,4,Dolphins,LogisticRegression(),0.8048780487804879,V
144,4,Browns,AdaBoostClassifier(),0.7804878048780488,V
145,4,Raiders,MultinomialNB(),0.8048780487804879,V
146,4,Packers,LogisticRegression(),0.7045454545454546,H
147,4,Giants,MultinomialNB(),0.7209302325581395,V
148,4,Chiefs,KNeighborsClassifier(),0.6744186046511628,H
149,4,Saints,LogisticRegression(),0.8372093023255814,H
150,4,Rams,KNeighborsClassifier(),0.7142857142857143,V
151,4,Redskins,MultinomialNB(),0.6829268292682927,H
152,4,Falcons,AdaBoostClassifier(),0.7857142857142857,H
153,4,Cowboys,KNeighborsClassifier(),0.7380952380952381,V
154,4,Patriots,RandomForestClassifier(),0.7916666666666666,H
155,4,Bengals,AdaBoostClassifier(),0.7317073170731707,H
156,4,Steelers,LogisticRegression(),0.6818181818181818,H
157,4,Bills,LogisticRegression(),0.7560975609756098,V
158,4,Vikings,MultinomialNB(),0.7380952380952381,V
159,4,Texans,GradientBoostingClassifier(),0.7631578947368421,H
160,5,Bears,AdaBoostClassifier(),0.775,V
161,5,Colts,LogisticRegression(),0.7674418604651163,H
162,5,Panthers,LogisticRegression(),0.8571428571428571,H
163,5,49ers,AdaBoostClassifier(),0.7619047619047619,H
164,5,Ravens,KNeighborsClassifier(),0.7857142857142857,H
165,5,Jaguars,ExtraTreesClassifier(),0.7560975609756098,H
166,5,Buccaneers,AdaBoostClassifier(),0.8048780487804879,V
167,5,Lions,KNeighborsClassifier(),0.7804878048780488,V
168,5,Cardinals,LogisticRegression(),0.6585365853658537,V
169,5,Eagles,BaggingClassifier(),0.7727272727272727,H
170,5,Chargers,MultinomialNB(),0.7857142857142857,H
171,5,Seahawks,MultinomialNB(),0.7906976744186046,H
172,5,Jets,LogisticRegression(),0.8536585365853658,H
173,5,Titans,LogisticRegression(),0.7674418604651163,V
174,5,Broncos,AdaBoostClassifier(),0.7073170731707317,V
175,5,Dolphins,ExtraTreesClassifier(),0.7560975609756098,V
176,5,Browns,AdaBoostClassifier(),0.8048780487804879,V
177,5,Raiders,KNeighborsClassifier(),0.7142857142857143,H
178,5,Packers,RandomForestClassifier(),0.6818181818181818,H
179,5,Giants,RandomForestClassifier(),0.7857142857142857,H
180,5,Chiefs,AdaBoostClassifier(),0.6585365853658537,V
181,5,Saints,AdaBoostClassifier(),0.8604651162790697,H
182,5,Rams,MultinomialNB(),0.8095238095238095,H
183,5,Redskins,LogisticRegression(),0.6829268292682927,H
184,5,Falcons,BaggingClassifier(),0.7142857142857143,V
185,5,Cowboys,KNeighborsClassifier(),0.6904761904761905,V
186,5,Patriots,BaggingClassifier(),0.7708333333333334,H
187,5,Bengals,LogisticRegression(),0.7560975609756098,H
188,5,Steelers,LogisticRegression(),0.7272727272727273,H
189,5,Bills,BaggingClassifier(),0.775,H
190,5,Vikings,LogisticRegression(),0.8809523809523809,V
191,5,Texans,GradientBoostingClassifier(),0.7631578947368421,H
192,6,Bears,MultinomialNB(),0.7,V
193,6,Colts,AdaBoostClassifier(),0.6590909090909091,V
194,6,Panthers,ExtraTreesClassifier(),0.7142857142857143,H
195,6,49ers,MultinomialNB(),0.7857142857142857,V
196,6,Ravens,LogisticRegression(),0.8095238095238095,H
197,6,Jaguars,BaggingClassifier(),0.8095238095238095,V
198,6,Buccaneers,LogisticRegression(),0.6585365853658537,H
199,6,Lions,LogisticRegression(),0.7560975609756098,V
200,6,Cardinals,AdaBoostClassifier(),0.6341463414634146,V
201,6,Eagles,DecisionTreeClassifier(),0.6818181818181818,H
202,6,Chargers,MultinomialNB(),0.7619047619047619,H
203,6,Seahawks,LogisticRegression(),0.6590909090909091,V
204,6,Jets,AdaBoostClassifier(),0.7209302325581395,V
205,6,Titans,RandomForestClassifier(),0.6744186046511628,V
206,6,Broncos,AdaBoostClassifier(),0.6829268292682927,V
207,6,Dolphins,AdaBoostClassifier(),0.7317073170731707,H
208,6,Browns,LogisticRegression(),0.8048780487804879,V
209,6,Raiders,ExtraTreesClassifier(),0.7073170731707317,V
210,6,Packers,AdaBoostClassifier(),0.75,V
211,6,Giants,DecisionTreeClassifier(),0.7857142857142857,H
212,6,Chiefs,LogisticRegression(),0.7674418604651163,H
213,6,Saints,LogisticRegression(),0.7674418604651163,H
214,6,Rams,LogisticRegression(),0.7619047619047619,H
215,6,Redskins,BaggingClassifier(),0.6341463414634146,V
216,6,Falcons,DecisionTreeClassifier(),0.7142857142857143,V
217,6,Cowboys,GradientBoostingClassifier(),0.7619047619047619,V
218,6,Patriots,LogisticRegression(),0.7209302325581395,V
219,6,Bengals,LogisticRegression(),0.6829268292682927,H
220,6,Steelers,AdaBoostClassifier(),0.7727272727272727,H
221,6,Bills,AdaBoostClassifier(),0.8048780487804879,V
222,6,Vikings,KNeighborsClassifier(),0.8095238095238095,V
223,6,Texans,GradientBoostingClassifier(),0.8108108108108109,V
224,7,Bears,LogisticRegression(),0.6904761904761905,H
225,7,Colts,KNeighborsClassifier(),0.813953488372093,H
226,7,Panthers,MultinomialNB(),0.7619047619047619,H
227,7,49ers,LogisticRegression(),0.8333333333333334,H
228,7,Ravens,LogisticRegression(),0.7619047619047619,H
229,7,Jaguars,RandomForestClassifier(),0.7857142857142857,V
230,7,Buccaneers,RandomForestClassifier(),0.7560975609756098,H
231,7,Lions,LogisticRegression(),0.8,H
232,7,Cardinals,KNeighborsClassifier(),0.6829268292682927,V
233,7,Eagles,LogisticRegression(),0.7954545454545454,H
234,7,Chargers,RandomForestClassifier(),0.7619047619047619,H
235,7,Seahawks,ExtraTreesClassifier(),0.627906976744186,H
236,7,Jets,LogisticRegression(),0.7906976744186046,V
237,7,Titans,BaggingClassifier(),0.7441860465116279,V
238,7,Broncos,AdaBoostClassifier(),0.7317073170731707,V
239,7,Dolphins,LogisticRegression(),0.6829268292682927,H
240,7,Browns,KNeighborsClassifier(),0.8292682926829268,V
241,7,Raiders,AdaBoostClassifier(),0.7619047619047619,H
242,7,Packers,KNeighborsClassifier(),0.75,H
243,7,Giants,LogisticRegression(),0.7857142857142857,H
244,7,Chiefs,LogisticRegression(),0.6744186046511628,H
245,7,Saints,AdaBoostClassifier(),0.6976744186046512,H
246,7,Rams,AdaBoostClassifier(),0.7619047619047619,V
247,7,Redskins,BaggingClassifier(),0.6829268292682927,V
248,7,Falcons,GradientBoostingClassifier(),0.7619047619047619,H
249,7,Cowboys,GradientBoostingClassifier(),0.6666666666666666,H
250,7,Patriots,BaggingClassifier(),0.7708333333333334,H
251,7,Bengals,KNeighborsClassifier(),0.7073170731707317,V
252,7,Steelers,LogisticRegression(),0.7674418604651163,V
253,7,Bills,GradientBoostingClassifier(),0.8,H
254,7,Vikings,MultinomialNB(),0.7619047619047619,V
255,7,Texans,AdaBoostClassifier(),0.7105263157894737,H
256,8,Bears,AdaBoostClassifier(),0.7619047619047619,H
257,8,Colts,RandomForestClassifier(),0.7441860465116279,H
258,8,Panthers,MultinomialNB(),0.7380952380952381,V
259,8,49ers,MultinomialNB(),0.8095238095238095,H
260,8,Ravens,KNeighborsClassifier(),0.8095238095238095,H
261,8,Jaguars,LogisticRegression(),0.7560975609756098,H
262,8,Buccaneers,BaggingClassifier(),0.7804878048780488,H
263,8,Lions,LogisticRegression(),0.8048780487804879,V
264,8,Cardinals,DecisionTreeClassifier(),0.7073170731707317,V
265,8,Eagles,BaggingClassifier(),0.7727272727272727,H
266,8,Chargers,MultinomialNB(),0.7142857142857143,V
267,8,Seahawks,LogisticRegression(),0.627906976744186,H
268,8,Jets,LogisticRegression(),0.7906976744186046,V
269,8,Titans,GradientBoostingClassifier(),0.6341463414634146,H
270,8,Broncos,BaggingClassifier(),0.6829268292682927,V
271,8,Dolphins,LogisticRegression(),0.7560975609756098,V
272,8,Browns,RandomForestClassifier(),0.8536585365853658,V
273,8,Raiders,KNeighborsClassifier(),0.7317073170731707,V
274,8,Packers,DecisionTreeClassifier(),0.7272727272727273,H
275,8,Giants,MultinomialNB(),0.7441860465116279,V
276,8,Chiefs,LogisticRegression(),0.6976744186046512,H
277,8,Saints,AdaBoostClassifier(),0.7674418604651163,H
278,8,Rams,LogisticRegression(),0.7619047619047619,H
279,8,Redskins,BaggingClassifier(),0.7073170731707317,V
280,8,Falcons,LogisticRegression(),0.6666666666666666,H
281,8,Cowboys,LogisticRegression(),0.6666666666666666,V
282,8,Patriots,ExtraTreesClassifier(),0.7708333333333334,H
283,8,Bengals,LogisticRegression(),0.7560975609756098,H
284,8,Steelers,LogisticRegression(),0.6744186046511628,V
285,8,Bills,LogisticRegression(),0.7317073170731707,V
286,8,Vikings,LogisticRegression(),0.8095238095238095,H
287,8,Texans,DecisionTreeClassifier(),0.6578947368421053,H
288,9,Bears,ExtraTreesClassifier(),0.7,V
289,9,Colts,DecisionTreeClassifier(),0.7674418604651163,H
290,9,Panthers,LogisticRegression(),0.8809523809523809,H
291,9,49ers,MultinomialNB(),0.7380952380952381,H
292,9,Ravens,LogisticRegression(),0.8571428571428571,H
293,9,Jaguars,LogisticRegression(),0.8292682926829268,H
294,9,Buccaneers,LogisticRegression(),0.6829268292682927,H
295,9,Lions,RandomForestClassifier(),0.8780487804878049,V
296,9,Cardinals,LogisticRegression(),0.7560975609756098,V
297,9,Eagles,KNeighborsClassifier(),0.7954545454545454,H
298,9,Chargers,BaggingClassifier(),0.7857142857142857,V
299,9,Seahawks,LogisticRegression(),0.7674418604651163,H
300,9,Jets,MultinomialNB(),0.7674418604651163,V
301,9,Titans,LogisticRegression(),0.6744186046511628,V
302,9,Broncos,MultinomialNB(),0.7804878048780488,V
303,9,Dolphins,LogisticRegression(),0.7804878048780488,V
304,9,Browns,KNeighborsClassifier(),0.8048780487804879,V
305,9,Raiders,ExtraTreesClassifier(),0.7560975609756098,V
306,9,Packers,LogisticRegression(),0.6818181818181818,V
307,9,Giants,AdaBoostClassifier(),0.8333333333333334,H
308,9,Chiefs,MultinomialNB(),0.7209302325581395,H
309,9,Saints,LogisticRegression(),0.813953488372093,H
310,9,Rams,LogisticRegression(),0.6904761904761905,H
311,9,Redskins,LogisticRegression(),0.6829268292682927,H
312,9,Falcons,RandomForestClassifier(),0.7619047619047619,V
313,9,Cowboys,LogisticRegression(),0.7619047619047619,V
314,9,Patriots,MultinomialNB(),0.7708333333333334,H
315,9,Bengals,DecisionTreeClassifier(),0.7804878048780488,H
316,9,Steelers,KNeighborsClassifier(),0.8181818181818182,H
317,9,Bills,LogisticRegression(),0.8292682926829268,V
318,9,Vikings,LogisticRegression(),0.7380952380952381,V
319,9,Texans,GradientBoostingClassifier(),0.8157894736842105,H
320,10,Bears,RandomForestClassifier(),0.8,V
321,10,Colts,KNeighborsClassifier(),0.7906976744186046,H
322,10,Panthers,ExtraTreesClassifier(),0.9047619047619048,H
323,10,49ers,LogisticRegression(),0.8095238095238095,H
324,10,Ravens,AdaBoostClassifier(),0.8571428571428571,H
325,10,Jaguars,MultinomialNB(),0.7804878048780488,H
326,10,Buccaneers,MultinomialNB(),0.8292682926829268,H
327,10,Lions,LogisticRegression(),0.85,H
328,10,Cardinals,LogisticRegression(),0.8048780487804879,V
329,10,Eagles,LogisticRegression(),0.8181818181818182,H
330,10,Chargers,RandomForestClassifier(),0.8095238095238095,H
331,10,Seahawks,LogisticRegression(),0.7674418604651163,H
332,10,Jets,BaggingClassifier(),0.8292682926829268,H
333,10,Titans,LogisticRegression(),0.7674418604651163,V
334,10,Broncos,LogisticRegression(),0.7317073170731707,V
335,10,Dolphins,AdaBoostClassifier(),0.7317073170731707,H
336,10,Browns,LogisticRegression(),0.7804878048780488,V
337,10,Raiders,MultinomialNB(),0.7619047619047619,H
338,10,Packers,GradientBoostingClassifier(),0.75,H
339,10,Giants,LogisticRegression(),0.7619047619047619,H
340,10,Chiefs,LogisticRegression(),0.6976744186046512,H
341,10,Saints,MultinomialNB(),0.813953488372093,H
342,10,Rams,LogisticRegression(),0.8333333333333334,H
343,10,Redskins,LogisticRegression(),0.7317073170731707,H
344,10,Falcons,LogisticRegression(),0.8095238095238095,H
345,10,Cowboys,RandomForestClassifier(),0.6666666666666666,V
346,10,Patriots,BaggingClassifier(),0.8541666666666666,H
347,10,Bengals,MultinomialNB(),0.8292682926829268,H
348,10,Steelers,LogisticRegression(),0.7727272727272727,H
349,10,Bills,ExtraTreesClassifier(),0.825,H
350,10,Vikings,MultinomialNB(),0.8571428571428571,V
351,10,Texans,LogisticRegression(),0.7894736842105263,H
352,11,Bears,MultinomialNB(),0.675,V
353,11,Colts,LogisticRegression(),0.8604651162790697,H
354,11,Panthers,MultinomialNB(),0.7857142857142857,H
355,11,49ers,MultinomialNB(),0.8333333333333334,H
356,11,Ravens,LogisticRegression(),0.7619047619047619,H
357,11,Jaguars,LogisticRegression(),0.8095238095238095,V
358,11,Buccaneers,LogisticRegression(),0.8048780487804879,H
359,11,Lions,GradientBoostingClassifier(),0.775,H
360,11,Cardinals,AdaBoostClassifier(),0.7619047619047619,H
361,11,Eagles,LogisticRegression(),0.7045454545454546,H
362,11,Chargers,LogisticRegression(),0.7619047619047619,H
363,11,Seahawks,BaggingClassifier(),0.6590909090909091,V
364,11,Jets,MultinomialNB(),0.7674418604651163,V
365,11,Titans,GradientBoostingClassifier(),0.7317073170731707,H
366,11,Broncos,AdaBoostClassifier(),0.7317073170731707,V
367,11,Dolphins,MultinomialNB(),0.7317073170731707,V
368,11,Browns,LogisticRegression(),0.8048780487804879,V
369,11,Raiders,AdaBoostClassifier(),0.8333333333333334,H
370,11,Packers,AdaBoostClassifier(),0.7954545454545454,V
371,11,Giants,LogisticRegression(),0.8333333333333334,H
372,11,Chiefs,LogisticRegression(),0.7441860465116279,H
373,11,Saints,LogisticRegression(),0.813953488372093,H
374,11,Rams,LogisticRegression(),0.8333333333333334,H
375,11,Redskins,RandomForestClassifier(),0.7317073170731707,V
376,11,Falcons,MultinomialNB(),0.7142857142857143,V
377,11,Cowboys,LogisticRegression(),0.7857142857142857,H
378,11,Patriots,MultinomialNB(),0.813953488372093,V
379,11,Bengals,LogisticRegression(),0.7804878048780488,H
380,11,Steelers,LogisticRegression(),0.75,H
381,11,Bills,MultinomialNB(),0.7317073170731707,V
382,11,Vikings,LogisticRegression(),0.8333333333333334,H
383,11,Texans,RandomForestClassifier(),0.8108108108108109,V
384,12,Bears,AdaBoostClassifier(),0.7857142857142857,H
385,12,Colts,BaggingClassifier(),0.7674418604651163,H
386,12,Panthers,ExtraTreesClassifier(),0.8333333333333334,H
387,12,49ers,MultinomialNB(),0.8095238095238095,H
388,12,Ravens,LogisticRegression(),0.8888888888888888,V
389,12,Jaguars,MultinomialNB(),0.8536585365853658,H
390,12,Buccaneers,MultinomialNB(),0.8536585365853658,H
391,12,Lions,LogisticRegression(),0.8536585365853658,V
392,12,Cardinals,LogisticRegression(),0.8536585365853658,V
393,12,Eagles,LogisticRegression(),0.8863636363636364,H
394,12,Chargers,LogisticRegression(),0.8095238095238095,V
395,12,Seahawks,MultinomialNB(),0.7441860465116279,H
396,12,Jets,MultinomialNB(),0.7906976744186046,V
397,12,Titans,LogisticRegression(),0.6511627906976745,V
398,12,Broncos,LogisticRegression(),0.7804878048780488,V
399,12,Dolphins,GradientBoostingClassifier(),0.8780487804878049,V
400,12,Browns,BaggingClassifier(),0.8536585365853658,V
401,12,Raiders,MultinomialNB(),0.8048780487804879,V
402,12,Packers,ExtraTreesClassifier(),0.7272727272727273,H
403,12,Giants,LogisticRegression(),0.7906976744186046,V
404,12,Chiefs,AdaBoostClassifier(),0.7560975609756098,V
405,12,Saints,MultinomialNB(),0.8837209302325582,H
406,12,Rams,LogisticRegression(),0.8095238095238095,H
407,12,Redskins,GradientBoostingClassifier(),0.7560975609756098,V
408,12,Falcons,MultinomialNB(),0.8095238095238095,V
409,12,Cowboys,MultinomialNB(),0.7857142857142857,V
410,12,Patriots,LogisticRegression(),0.7708333333333334,H
411,12,Bengals,LogisticRegression(),0.7560975609756098,H
412,12,Steelers,LogisticRegression(),0.7727272727272727,H
413,12,Bills,MultinomialNB(),0.8536585365853658,V
414,12,Vikings,KNeighborsClassifier(),0.7380952380952381,H
415,12,Texans,DecisionTreeClassifier(),0.7631578947368421,H
416,13,Bears,MultinomialNB(),0.75,V
417,13,Colts,MultinomialNB(),0.75,V
418,13,Panthers,LogisticRegression(),0.8809523809523809,H
419,13,49ers,MultinomialNB(),0.7857142857142857,H
420,13,Ravens,LogisticRegression(),0.8809523809523809,H
421,13,Jaguars,LogisticRegression(),0.8048780487804879,H
422,13,Buccaneers,AdaBoostClassifier(),0.7804878048780488,V
423,13,Lions,GradientBoostingClassifier(),0.8536585365853658,V
424,13,Cardinals,MultinomialNB(),0.7380952380952381,H
425,13,Eagles,ExtraTreesClassifier(),0.7727272727272727,H
426,13,Chargers,MultinomialNB(),0.8095238095238095,V
427,13,Seahawks,MultinomialNB(),0.7906976744186046,H
428,13,Jets,MultinomialNB(),0.8048780487804879,H
429,13,Titans,LogisticRegression(),0.6744186046511628,V
430,13,Broncos,MultinomialNB(),0.8536585365853658,V
431,13,Dolphins,LogisticRegression(),0.8780487804878049,V
432,13,Browns,GradientBoostingClassifier(),0.8048780487804879,V
433,13,Raiders,MultinomialNB(),0.7380952380952381,H
434,13,Packers,ExtraTreesClassifier(),0.7954545454545454,V
435,13,Giants,LogisticRegression(),0.8571428571428571,H
436,13,Chiefs,AdaBoostClassifier(),0.7209302325581395,H
437,13,Saints,LogisticRegression(),0.9069767441860463,H
438,13,Rams,MultinomialNB(),0.7619047619047619,H
439,13,Redskins,AdaBoostClassifier(),0.7560975609756098,H
440,13,Falcons,AdaBoostClassifier(),0.8095238095238095,V
441,13,Cowboys,MultinomialNB(),0.7857142857142857,H
442,13,Patriots,MultinomialNB(),0.7906976744186046,V
443,13,Bengals,LogisticRegression(),0.8292682926829268,H
444,13,Steelers,GradientBoostingClassifier(),0.8181818181818182,H
445,13,Bills,KNeighborsClassifier(),0.8536585365853658,V
446,13,Vikings,LogisticRegression(),0.8333333333333334,V
447,13,Texans,GradientBoostingClassifier(),0.8421052631578947,H
448,14,Bears,LogisticRegression(),0.8,V
449,14,Colts,LogisticRegression(),0.8837209302325582,H
450,14,Panthers,RandomForestClassifier(),0.9047619047619048,H
451,14,49ers,MultinomialNB(),0.8333333333333334,H
452,14,Ravens,LogisticRegression(),0.8888888888888888,V
453,14,Jaguars,LogisticRegression(),0.926829268292683,H
454,14,Buccaneers,MultinomialNB(),0.8292682926829268,H
455,14,Lions,LogisticRegression(),0.8536585365853658,V
456,14,Cardinals,RandomForestClassifier(),0.8780487804878049,V
457,14,Eagles,LogisticRegression(),0.8372093023255814,V
458,14,Chargers,LogisticRegression(),0.8333333333333334,H
459,14,Seahawks,LogisticRegression(),0.813953488372093,H
460,14,Jets,ExtraTreesClassifier(),0.8292682926829268,H
461,14,Titans,GradientBoostingClassifier(),0.7906976744186046,V
462,14,Broncos,LogisticRegression(),0.8536585365853658,V
463,14,Dolphins,LogisticRegression(),0.8292682926829268,V
464,14,Browns,LogisticRegression(),0.85,H
465,14,Raiders,MultinomialNB(),0.8095238095238095,H
466,14,Packers,GradientBoostingClassifier(),0.8409090909090909,V
467,14,Giants,LogisticRegression(),0.9047619047619048,H
468,14,Chiefs,LogisticRegression(),0.7441860465116279,H
469,14,Saints,LogisticRegression(),0.8604651162790697,H
